Chain iteration mu_1 sd_1 w_1 w_NS Prob 
1 459 0.62709 0.26788 0.98857 0.011428 3.178 
1 460 0.62446 0.26766 0.98469 0.015312 3.0778 
1 461 0.62446 0.26766 0.98469 0.015312 3.0778 
1 462 0.61141 0.27795 0.99749 0.0025127 3.2556 
1 463 0.62921 0.29194 0.9946 0.0053973 3.0613 
1 464 0.64452 0.26938 0.99675 0.003247 3.3793 
1 465 0.63765 0.26592 0.99946 0.00054255 3.4706 
1 466 0.631 0.26667 0.99454 0.0054584 3.3405 
1 467 0.67638 0.25188 0.98295 0.017046 3.1794 
1 468 0.68967 0.24315 0.98064 0.019356 3.1739 
1 469 0.69846 0.22577 0.97139 0.028612 3.0982 
1 470 0.69846 0.22577 0.97139 0.028612 3.0982 
1 471 0.69846 0.22577 0.97139 0.028612 3.0982 
1 472 0.69555 0.22842 0.97833 0.021666 3.2582 
1 473 0.68824 0.22604 0.96657 0.033434 3.0177 
1 474 0.68824 0.22604 0.96657 0.033434 3.0177 
1 475 0.69823 0.23848 0.97505 0.024947 3.0402 
1 476 0.70107 0.22622 0.9769 0.023095 3.2181 
1 477 0.67731 0.22706 0.96734 0.032661 3.054 
1 478 0.67731 0.22706 0.96734 0.032661 3.054 
1 479 0.67731 0.22706 0.96734 0.032661 3.054 
1 480 0.6981 0.23036 0.96094 0.039062 2.779 
1 481 0.70308 0.2397 0.97055 0.029447 2.8701 
1 482 0.704 0.24443 0.97752 0.02248 2.9772 
1 483 0.71824 0.25522 0.98011 0.019891 2.7222 
1 484 0.71214 0.25119 0.97045 0.02955 2.5963 
1 485 0.71789 0.23707 0.98311 0.016893 3.1142 
1 486 0.72641 0.23209 0.9756 0.024397 2.902 
1 487 0.73402 0.24438 0.99248 0.0075187 3.0642 
1 488 0.73402 0.24438 0.99248 0.0075187 3.0642 
1 489 0.72001 0.22654 0.99992 8.1951e-05 3.6633 
1 490 0.72517 0.20173 0.99521 0.0047935 3.6899 
1 491 0.70061 0.20032 0.99857 0.001432 3.7873 
1 492 0.69001 0.19384 0.99168 0.0083214 3.5883 
1 493 0.69726 0.19044 0.99467 0.0053275 3.6373 
1 494 0.73552 0.18778 0.98245 0.017552 3.3747 
1 495 0.73552 0.18778 0.98245 0.017552 3.3747 
1 496 0.73127 0.18626 0.98546 0.014544 3.4074 
1 497 0.71363 0.19155 0.98701 0.012985 3.5516 
1 498 0.72737 0.18242 0.99106 0.0089402 3.5095 
1 499 0.74675 0.18291 0.99018 0.0098248 3.4648 
1 500 0.77234 0.18638 0.98192 0.018077 2.9819 
1 501 0.77561 0.20154 0.99519 0.0048083 3.1382 
1 502 0.78254 0.21547 0.99728 0.0027231 2.8879 
1 503 0.78254 0.21547 0.99728 0.0027231 2.8879 
1 504 0.78254 0.21547 0.99728 0.0027231 2.8879 
1 505 0.7784 0.22033 0.99137 0.0086336 2.7342 
1 506 0.7784 0.22033 0.99137 0.0086336 2.7342 
1 507 0.7784 0.22033 0.99137 0.0086336 2.7342 
1 508 0.75168 0.21839 0.98201 0.017987 2.9559 
1 509 0.72767 0.21507 0.96913 0.03087 2.945 
1 510 0.72767 0.21507 0.96913 0.03087 2.945 
1 511 0.70178 0.21863 0.96735 0.032654 3.051 
1 512 0.6399 0.20542 0.97064 0.029358 2.9619 
1 513 0.64036 0.21331 0.97432 0.025679 3.0863 
1 514 0.65119 0.19692 0.97668 0.023317 3.0831 
1 515 0.66708 0.17889 0.98577 0.014234 3.0426 
1 516 0.6779 0.17105 0.9779 0.022097 2.98 
1 517 0.6779 0.17105 0.9779 0.022097 2.98 
1 518 0.71209 0.16749 0.98288 0.01712 3.2457 
1 519 0.73471 0.14676 0.99178 0.008224 2.9459 
1 520 0.75173 0.1473 0.9808 0.019205 2.9123 
1 521 0.77082 0.13952 0.97318 0.026818 2.5814 
1 522 0.77082 0.13952 0.97318 0.026818 2.5814 
1 523 0.75243 0.14068 0.96944 0.030558 2.623 
1 524 0.75243 0.14068 0.96944 0.030558 2.623 
1 525 0.7285 0.15184 0.97026 0.029736 2.8668 
1 526 0.72809 0.16453 0.96661 0.033392 2.9861 
1 527 0.70634 0.18792 0.95649 0.043509 2.9342 
1 528 0.70634 0.18792 0.95649 0.043509 2.9342 
1 529 0.69691 0.17921 0.95788 0.042121 2.9445 
1 530 0.70718 0.17546 0.92533 0.074674 2.2456 
1 531 0.70718 0.17546 0.92533 0.074674 2.2456 
1 532 0.73311 0.17471 0.91013 0.089866 1.6685 
1 533 0.71003 0.1719 0.91908 0.080916 2.0947 
1 534 0.71342 0.18226 0.92235 0.077649 2.1333 
1 535 0.69102 0.18172 0.93573 0.064272 2.5052 
1 536 0.67124 0.19153 0.93943 0.060566 2.5625 
1 537 0.67124 0.19153 0.93943 0.060566 2.5625 
1 538 0.64979 0.17947 0.94141 0.058592 2.414 
1 539 0.63053 0.17793 0.94239 0.057607 2.1875 
1 540 0.63053 0.17793 0.94239 0.057607 2.1875 
1 541 0.63053 0.17793 0.94239 0.057607 2.1875 
1 542 0.61744 0.17543 0.94897 0.051034 1.9938 
1 543 0.61744 0.17543 0.94897 0.051034 1.9938 
1 544 0.61744 0.17543 0.94897 0.051034 1.9938 
1 545 0.64037 0.17639 0.94848 0.051516 2.3657 
1 546 0.67721 0.17801 0.94396 0.056037 2.6295 
1 547 0.67721 0.17801 0.94396 0.056037 2.6295 
1 548 0.72595 0.16747 0.95594 0.044063 2.8136 
1 549 0.69393 0.1653 0.96409 0.035911 2.889 
1 550 0.70764 0.17576 0.9496 0.050397 2.7682 
1 551 0.70764 0.17576 0.9496 0.050397 2.7682 
1 552 0.70764 0.17576 0.9496 0.050397 2.7682 
1 553 0.68352 0.17884 0.9479 0.052096 2.7286 
1 554 0.65342 0.17824 0.95518 0.044822 2.6234 
1 555 0.65058 0.17955 0.96459 0.035415 2.7038 
1 556 0.64343 0.19735 0.96288 0.037121 2.823 
1 557 0.64589 0.21131 0.95503 0.044967 2.7678 
1 558 0.64589 0.21131 0.95503 0.044967 2.7678 
1 559 0.65899 0.20203 0.95941 0.040593 2.92 
1 560 0.62898 0.20204 0.96694 0.033062 2.7453 
1 561 0.60287 0.18404 0.96022 0.039775 1.9165 
1 562 0.60287 0.18404 0.96022 0.039775 1.9165 
1 563 0.60287 0.18404 0.96022 0.039775 1.9165 
1 564 0.62615 0.1692 0.972 0.028004 1.9888 
1 565 0.63461 0.16448 0.97144 0.028555 2.0349 
1 566 0.63461 0.16448 0.97144 0.028555 2.0349 
1 567 0.63461 0.16448 0.97144 0.028555 2.0349 
1 568 0.65415 0.16986 0.98393 0.016067 2.5428 
1 569 0.63542 0.15222 0.98295 0.017051 1.2681 
1 570 0.62287 0.17433 0.99014 0.009857 1.7494 
1 571 0.61969 0.18242 0.99429 0.0057082 1.9119 
1 572 0.61969 0.18242 0.99429 0.0057082 1.9119 
1 573 0.60053 0.18173 0.98091 0.019095 1.6026 
1 574 0.60053 0.18173 0.98091 0.019095 1.6026 
1 575 0.6238 0.17078 0.96877 0.031234 2.0108 
1 576 0.60361 0.17437 0.97015 0.029851 1.5965 
1 577 0.63346 0.17023 0.96992 0.030084 2.2039 
1 578 0.68418 0.17355 0.97966 0.020335 3.1137 
1 579 0.68418 0.17355 0.97966 0.020335 3.1137 
1 580 0.68553 0.19018 0.97054 0.029461 3.2026 
1 581 0.68573 0.18063 0.97332 0.026675 3.1655 
1 582 0.68573 0.18063 0.97332 0.026675 3.1655 
1 583 0.67903 0.18821 0.97745 0.022548 3.2603 
1 584 0.67903 0.18821 0.97745 0.022548 3.2603 
1 585 0.70263 0.17889 0.96061 0.039386 2.9993 
1 586 0.72338 0.18324 0.95492 0.045076 2.7819 
1 587 0.70368 0.16597 0.96877 0.031226 3.0082 
1 588 0.70368 0.16597 0.96877 0.031226 3.0082 
1 589 0.73177 0.16375 0.96257 0.03743 2.8963 
1 590 0.71857 0.16348 0.97369 0.026315 3.0863 
1 591 0.72698 0.16714 0.97023 0.02977 3.0769 
1 592 0.7478 0.14654 0.96761 0.032386 2.7174 
1 593 0.72793 0.14571 0.96357 0.036434 2.6649 
1 594 0.72277 0.16796 0.96368 0.036325 2.9727 
1 595 0.73191 0.17601 0.96866 0.03134 3.0263 
1 596 0.73191 0.17601 0.96866 0.03134 3.0263 
1 597 0.72722 0.17865 0.97791 0.022092 3.24 
1 598 0.75156 0.16827 0.98077 0.01923 3.1858 
1 599 0.75156 0.16827 0.98077 0.01923 3.1858 
1 600 0.68551 0.16137 0.97544 0.02456 2.8308 
1 601 0.68551 0.16137 0.97544 0.02456 2.8308 
1 602 0.66791 0.16394 0.96885 0.031152 2.6454 
1 603 0.66427 0.16288 0.98498 0.015017 2.4961 
1 604 0.67924 0.17373 0.96794 0.032059 2.9575 
1 605 0.71578 0.1832 0.96746 0.032542 3.1378 
1 606 0.74544 0.17839 0.97736 0.022643 3.193 
1 607 0.72899 0.18428 0.99624 0.003765 3.6137 
1 608 0.72899 0.18428 0.99624 0.003765 3.6137 
1 609 0.72387 0.1986 0.99398 0.0060185 3.6747 
1 610 0.6914 0.19595 0.99528 0.0047203 3.6672 
1 611 0.6665 0.20187 0.99645 0.0035501 3.5359 
1 612 0.71128 0.19541 0.99214 0.0078606 3.6632 
1 613 0.69007 0.19557 0.97498 0.025024 3.3202 
1 614 0.7122 0.17881 0.98254 0.017464 3.3918 
1 615 0.7122 0.17881 0.98254 0.017464 3.3918 
1 616 0.70515 0.17588 0.97063 0.029367 3.1578 
1 617 0.71678 0.17652 0.98777 0.012228 3.4582 
1 618 0.71678 0.17652 0.98777 0.012228 3.4582 
1 619 0.71304 0.18193 0.98755 0.012449 3.6136 
1 620 0.71304 0.18193 0.98755 0.012449 3.6136 
1 621 0.72093 0.18028 0.98485 0.015148 3.4488 
1 622 0.72296 0.18468 0.96564 0.034362 3.0196 
1 623 0.70146 0.19108 0.97095 0.02905 3.243 
1 624 0.70146 0.19108 0.97095 0.02905 3.243 
1 625 0.72332 0.17905 0.96859 0.031415 3.0681 
1 626 0.67777 0.17893 0.98779 0.012206 3.2027 
1 627 0.67486 0.17823 0.98456 0.015443 3.1335 
1 628 0.69211 0.17999 0.99398 0.0060233 3.4309 
1 629 0.69211 0.17999 0.99398 0.0060233 3.4309 
1 630 0.71304 0.18149 0.99181 0.0081906 3.5649 
1 631 0.69836 0.175 0.98737 0.012634 3.3372 
1 632 0.69836 0.175 0.98737 0.012634 3.3372 
1 633 0.69836 0.175 0.98737 0.012634 3.3372 
1 634 0.69836 0.175 0.98737 0.012634 3.3372 
1 635 0.69836 0.175 0.98737 0.012634 3.3372 
1 636 0.72646 0.17696 0.98761 0.012393 3.4047 
1 637 0.7092 0.20033 0.9921 0.0079024 3.6731 
1 638 0.68038 0.1897 0.98198 0.018022 3.3476 
1 639 0.64708 0.19482 0.98576 0.014242 3.0704 
1 640 0.65738 0.19266 0.99478 0.0052202 3.2284 
1 641 0.64963 0.19972 0.99131 0.0086937 3.2325 
1 642 0.64836 0.19481 0.98213 0.017867 3.0669 
1 643 0.6513 0.19908 0.99572 0.004277 3.268 
1 644 0.6513 0.19908 0.99572 0.004277 3.268 
1 645 0.6513 0.19908 0.99572 0.004277 3.268 
1 646 0.65036 0.20707 0.99772 0.0022838 3.4111 
1 647 0.66548 0.18425 0.99148 0.008515 3.1585 
1 648 0.67908 0.19751 0.99167 0.0083281 3.5492 
1 649 0.67908 0.19751 0.99167 0.0083281 3.5492 
1 650 0.67908 0.19751 0.99167 0.0083281 3.5492 
1 651 0.65736 0.1895 0.99402 0.0059836 3.1515 
1 652 0.65286 0.18989 0.97606 0.023937 3.0007 
1 653 0.65286 0.18989 0.97606 0.023937 3.0007 
1 654 0.6472 0.19101 0.9711 0.028896 2.8963 
1 655 0.64616 0.19517 0.97529 0.02471 2.9824 
1 656 0.68232 0.20136 0.97561 0.024393 3.3269 
1 657 0.67939 0.19953 0.96978 0.030219 3.2033 
1 658 0.67241 0.2026 0.9753 0.024702 3.2962 
1 659 0.68783 0.20456 0.97124 0.028757 3.2504 
1 660 0.68783 0.20456 0.97124 0.028757 3.2504 
1 661 0.68783 0.20456 0.97124 0.028757 3.2504 
1 662 0.71892 0.20111 0.9627 0.037297 2.9777 
1 663 0.73451 0.1953 0.96674 0.03326 2.9472 
1 664 0.73451 0.1953 0.96674 0.03326 2.9472 
1 665 0.71092 0.20924 0.9558 0.044204 2.797 
1 666 0.722 0.20628 0.96418 0.035822 2.9545 
1 667 0.70423 0.21448 0.96643 0.03357 3.0528 
1 668 0.66856 0.23069 0.9736 0.026403 3.1799 
1 669 0.66856 0.23069 0.9736 0.026403 3.1799 
1 670 0.66584 0.24044 0.96644 0.033556 2.9201 
1 671 0.66584 0.24044 0.96644 0.033556 2.9201 
1 672 0.65366 0.23584 0.97896 0.021038 3.2475 
1 673 0.62662 0.23954 0.99106 0.0089446 3.3199 
1 674 0.62662 0.23954 0.99106 0.0089446 3.3199 
1 675 0.62756 0.25184 0.99105 0.0089548 3.3218 
1 676 0.6224 0.26766 0.99708 0.0029151 3.361 
1 677 0.61574 0.2628 0.99654 0.0034591 3.3333 
1 678 0.59719 0.2713 0.97906 0.020937 2.793 
1 679 0.57184 0.27796 0.98042 0.019579 2.6022 
1 680 0.5658 0.28113 0.98194 0.018065 2.5732 
1 681 0.5658 0.28113 0.98194 0.018065 2.5732 
1 682 0.58214 0.28652 0.993 0.0070001 2.9404 
1 683 0.58214 0.28652 0.993 0.0070001 2.9404 
1 684 0.59501 0.26753 0.98699 0.013013 2.966 
1 685 0.61335 0.28072 0.99914 0.00085955 3.2834 
1 686 0.59647 0.29485 0.99773 0.0022738 3.0756 
1 687 0.59871 0.28146 0.9835 0.016501 2.8417 
1 688 0.598 0.28561 0.97795 0.022051 2.6641 
1 689 0.598 0.28561 0.97795 0.022051 2.6641 
1 690 0.60141 0.28103 0.97189 0.028109 2.5636 
1 691 0.61514 0.30101 0.97025 0.029752 2.2735 
1 692 0.61514 0.30101 0.97025 0.029752 2.2735 
1 693 0.57272 0.2969 0.96926 0.030739 2.2322 
1 694 0.58571 0.27986 0.97106 0.02894 2.4801 
1 695 0.56742 0.29753 0.96668 0.03332 2.1329 
1 696 0.549 0.29524 0.96152 0.038485 1.898 
1 697 0.549 0.29524 0.96152 0.038485 1.898 
1 698 0.549 0.29524 0.96152 0.038485 1.898 
1 699 0.55229 0.28747 0.95648 0.043519 1.8388 
1 700 0.56906 0.27117 0.94418 0.055822 1.7518 
1 701 0.56906 0.27117 0.94418 0.055822 1.7518 
1 702 0.53909 0.25682 0.93369 0.066308 1.2084 
1 703 0.53719 0.26036 0.93911 0.060885 1.3058 
1 704 0.55551 0.26594 0.93405 0.065951 1.4038 
1 705 0.55551 0.26594 0.93405 0.065951 1.4038 
1 706 0.53454 0.25535 0.94965 0.050349 1.4551 
1 707 0.53454 0.25535 0.94965 0.050349 1.4551 
1 708 0.52325 0.23494 0.9436 0.056397 0.93509 
1 709 0.54056 0.23649 0.94154 0.058457 1.2744 
1 710 0.54798 0.23659 0.95427 0.045726 1.6016 
1 711 0.5627 0.23867 0.94841 0.051594 1.7813 
1 712 0.54946 0.24446 0.94934 0.050664 1.6227 
1 713 0.5493 0.24764 0.94415 0.055845 1.5438 
1 714 0.5604 0.24472 0.9386 0.061402 1.5841 
1 715 0.54989 0.25659 0.94696 0.053039 1.6378 
1 716 0.54989 0.25659 0.94696 0.053039 1.6378 
1 717 0.55485 0.2497 0.95379 0.046208 1.8174 
1 718 0.53033 0.25413 0.94325 0.056745 1.259 
1 719 0.55406 0.23926 0.95385 0.046146 1.734 
1 720 0.56349 0.25431 0.96862 0.031378 2.2285 
1 721 0.5678 0.25369 0.97694 0.023057 2.4259 
1 722 0.56636 0.27572 0.98539 0.014614 2.6491 
1 723 0.56758 0.27296 0.98507 0.014927 2.6522 
1 724 0.59364 0.2715 0.99305 0.0069522 3.0731 
1 725 0.64224 0.26902 0.98111 0.018895 2.9905 
1 726 0.62981 0.26494 0.97719 0.022814 2.923 
1 727 0.63526 0.28373 0.97883 0.021169 2.7415 
1 728 0.63313 0.26779 0.99129 0.0087118 3.2572 
1 729 0.63313 0.26779 0.99129 0.0087118 3.2572 
1 730 0.62742 0.26341 0.99681 0.0031884 3.3942 
1 731 0.61096 0.27725 0.98078 0.019224 2.8545 
1 732 0.61096 0.27725 0.98078 0.019224 2.8545 
1 733 0.63302 0.27341 0.98608 0.013918 3.0709 
1 734 0.62124 0.27583 0.97966 0.020338 2.8661 
1 735 0.62124 0.27583 0.97966 0.020338 2.8661 
1 736 0.62255 0.26758 0.99157 0.0084276 3.2358 
1 737 0.60515 0.26091 0.99563 0.0043748 3.2393 
1 738 0.62044 0.25021 0.9865 0.013502 3.1839 
1 739 0.62044 0.25021 0.9865 0.013502 3.1839 
1 740 0.62044 0.25021 0.9865 0.013502 3.1839 
1 741 0.63689 0.25087 0.98555 0.014452 3.2588 
1 742 0.64165 0.24159 0.98702 0.012983 3.3497 
1 743 0.64191 0.23639 0.99002 0.0099758 3.4215 
1 744 0.64191 0.23639 0.99002 0.0099758 3.4215 
1 745 0.64191 0.23639 0.99002 0.0099758 3.4215 
1 746 0.64615 0.23914 0.97795 0.022048 3.1836 
1 747 0.66614 0.24704 0.97098 0.029024 2.9611 
1 748 0.62994 0.24947 0.97888 0.021119 3.0823 
1 749 0.63665 0.24412 0.9737 0.026296 3.0246 
1 750 0.66055 0.24266 0.97697 0.023029 3.1618 
1 751 0.69241 0.25682 0.98254 0.017463 3.0047 
1 752 0.69806 0.25312 0.98145 0.018555 2.9926 
1 753 0.69806 0.25312 0.98145 0.018555 2.9926 
1 754 0.69806 0.25312 0.98145 0.018555 2.9926 
1 755 0.67382 0.25693 0.98827 0.01173 3.2598 
1 756 0.69291 0.23292 0.99949 0.00051192 3.7374 
1 757 0.67745 0.23035 0.98879 0.011214 3.532 
1 758 0.67972 0.21929 0.98853 0.011469 3.5754 
1 759 0.6816 0.20056 0.99267 0.0073256 3.6093 
1 760 0.6816 0.20056 0.99267 0.0073256 3.6093 
1 761 0.68145 0.20559 0.99358 0.0064242 3.6562 
1 762 0.68145 0.20559 0.99358 0.0064242 3.6562 
1 763 0.69138 0.18784 0.99654 0.0034568 3.5849 
1 764 0.68999 0.19711 0.99521 0.0047916 3.6688 
1 765 0.66289 0.20006 0.979 0.021001 3.265 
1 766 0.63692 0.20059 0.97041 0.029595 2.8761 
1 767 0.63692 0.20059 0.97041 0.029595 2.8761 
1 768 0.6681 0.20488 0.97516 0.024844 3.2676 
1 769 0.71722 0.2034 0.98134 0.018655 3.4129 
1 770 0.69022 0.19295 0.98615 0.013855 3.4989 
1 771 0.69022 0.19295 0.98615 0.013855 3.4989 
1 772 0.69291 0.1943 0.99815 0.0018489 3.7001 
1 773 0.68191 0.19828 0.99728 0.0027244 3.6522 
1 774 0.65819 0.19042 0.99804 0.0019623 3.1879 
1 775 0.68361 0.1977 0.9936 0.0063979 3.6109 
1 776 0.70809 0.18126 0.99485 0.0051494 3.5837 
1 777 0.70809 0.18126 0.99485 0.0051494 3.5837 
1 778 0.72097 0.19653 0.98527 0.014731 3.5024 
1 779 0.72097 0.19653 0.98527 0.014731 3.5024 
1 780 0.72097 0.19653 0.98527 0.014731 3.5024 
1 781 0.72988 0.18905 0.98479 0.015214 3.4029 
1 782 0.68455 0.17917 0.9871 0.012904 3.2838 
1 783 0.71641 0.19431 0.994 0.0059993 3.6909 
1 784 0.70144 0.19752 0.9966 0.0033955 3.7412 
1 785 0.70144 0.19752 0.9966 0.0033955 3.7412 
1 786 0.68559 0.19099 0.98937 0.010635 3.4975 
1 787 0.69653 0.19714 0.9872 0.012803 3.564 
1 788 0.71613 0.18656 0.98281 0.01719 3.4509 
1 789 0.67908 0.18649 0.98167 0.018328 3.2951 
1 790 0.71568 0.20197 0.98983 0.010168 3.6115 
1 791 0.73461 0.20273 0.98616 0.013835 3.3658 
1 792 0.70839 0.1886 0.99421 0.0057916 3.6577 
1 793 0.69626 0.18429 0.99554 0.0044649 3.5597 
1 794 0.69626 0.18429 0.99554 0.0044649 3.5597 
1 795 0.73226 0.17998 0.98839 0.011608 3.4354 
1 796 0.7317 0.16829 0.98669 0.013307 3.284 
1 797 0.74798 0.16407 0.99317 0.0068293 3.302 
1 798 0.73718 0.16168 0.99269 0.0073141 3.3436 
1 799 0.76065 0.16224 0.99119 0.0088057 3.2801 
1 800 0.77218 0.16837 0.98401 0.01599 3.0708 
1 801 0.77218 0.16837 0.98401 0.01599 3.0708 
1 802 0.7658 0.15669 0.99522 0.0047819 3.1355 
1 803 0.76975 0.16634 0.98201 0.017991 3.0478 
1 804 0.76975 0.16634 0.98201 0.017991 3.0478 
1 805 0.76975 0.16634 0.98201 0.017991 3.0478 
1 806 0.75549 0.15753 0.97576 0.024242 2.9786 
1 807 0.75556 0.1546 0.98454 0.015463 3.0944 
1 808 0.77953 0.13158 0.99215 0.0078464 2.6122 
1 809 0.78692 0.13298 0.99076 0.0092433 2.616 
1 810 0.80268 0.1308 0.99351 0.0064853 2.5088 
1 811 0.80995 0.13099 0.98464 0.015364 2.2868 
1 812 0.79557 0.132 0.97775 0.022254 2.3325 
1 813 0.81009 0.13447 0.98321 0.016792 2.3103 
1 814 0.84944 0.12652 0.98654 0.013456 1.6201 
1 815 0.87018 0.12496 0.99737 0.0026321 1.3732 
1 816 0.87018 0.12496 0.99737 0.0026321 1.3732 
1 817 0.86878 0.13826 0.9973 0.0026956 1.4338 
1 818 0.86381 0.12609 0.99457 0.0054288 1.4761 
1 819 0.86223 0.12321 0.97802 0.021975 1.1193 
1 820 0.83638 0.14074 0.96443 0.035572 1.4671 
1 821 0.83638 0.14074 0.96443 0.035572 1.4671 
1 822 0.83638 0.14074 0.96443 0.035572 1.4671 
1 823 0.81623 0.14735 0.95387 0.046129 1.6466 
1 824 0.81623 0.14735 0.95387 0.046129 1.6466 
1 825 0.81623 0.14735 0.95387 0.046129 1.6466 
1 826 0.81865 0.1542 0.96691 0.033094 1.9107 
1 827 0.82591 0.17165 0.96064 0.039362 1.5012 
1 828 0.82365 0.15425 0.96606 0.033937 1.7834 
1 829 0.80445 0.14624 0.98063 0.019368 2.3141 
1 830 0.81951 0.14992 0.98384 0.016159 2.2974 
1 831 0.81951 0.14992 0.98384 0.016159 2.2974 
1 832 0.81951 0.14992 0.98384 0.016159 2.2974 
1 833 0.81878 0.15186 0.98128 0.018721 2.2544 
1 834 0.81878 0.15186 0.98128 0.018721 2.2544 
1 835 0.83347 0.16378 0.99715 0.0028464 2.2928 
1 836 0.84353 0.16595 0.99189 0.0081068 1.8906 
1 837 0.84351 0.16674 0.98144 0.018556 1.6211 
1 838 0.8466 0.16909 0.99709 0.0029075 1.9148 
1 839 0.81785 0.17085 0.99691 0.0030912 2.6123 
1 840 0.81184 0.16695 0.99083 0.0091697 2.6052 
1 841 0.78859 0.1549 0.98841 0.011593 2.9106 
1 842 0.78924 0.13378 0.98104 0.018957 2.4759 
1 843 0.81525 0.12833 0.9934 0.0066025 2.3368 
1 844 0.81525 0.12833 0.9934 0.0066025 2.3368 
1 845 0.82621 0.1303 0.99585 0.0041451 2.2768 
1 846 0.82343 0.11854 0.99133 0.0086693 2.0018 
1 847 0.7935 0.11024 0.99624 0.0037638 1.7698 
1 848 0.7935 0.11024 0.99624 0.0037638 1.7698 
1 849 0.80608 0.10844 0.99889 0.0011123 1.7479 
1 850 0.80725 0.11659 0.98214 0.017858 1.9474 
1 851 0.80725 0.11659 0.98214 0.017858 1.9474 
1 852 0.82259 0.11322 0.99051 0.0094882 1.854 
1 853 0.80457 0.10124 0.99 0.010002 1.3814 
1 854 0.80457 0.10124 0.99 0.010002 1.3814 
1 855 0.83098 0.10941 0.96551 0.034491 1.2631 
1 856 0.83098 0.10941 0.96551 0.034491 1.2631 
1 857 0.83098 0.10941 0.96551 0.034491 1.2631 
1 858 0.83098 0.10941 0.96551 0.034491 1.2631 
1 859 0.81688 0.11909 0.95419 0.045808 1.4161 
1 860 0.82105 0.12045 0.93598 0.064016 0.98385 
1 861 0.83703 0.12773 0.95152 0.048478 0.91613 
1 862 0.82488 0.11996 0.94115 0.058853 1.0251 
1 863 0.77625 0.12557 0.93607 0.06393 1.6539 
1 864 0.79519 0.13127 0.93463 0.065374 1.4676 
1 865 0.79519 0.13127 0.93463 0.065374 1.4676 
1 866 0.79519 0.13127 0.93463 0.065374 1.4676 
1 867 0.79519 0.13127 0.93463 0.065374 1.4676 
1 868 0.78798 0.13229 0.93547 0.064531 1.5937 
1 869 0.77721 0.11719 0.93674 0.063256 1.5111 
1 870 0.76358 0.11 0.94501 0.054991 1.5342 
1 871 0.76399 0.11201 0.95484 0.045158 1.6897 
1 872 0.79654 0.11633 0.95844 0.041558 1.6788 
1 873 0.77302 0.11355 0.9597 0.040298 1.7601 
1 874 0.77302 0.11355 0.9597 0.040298 1.7601 
1 875 0.79424 0.11847 0.94387 0.056127 1.4952 
1 876 0.79266 0.11663 0.94409 0.055912 1.4818 
1 877 0.78914 0.12469 0.94153 0.058475 1.6095 
1 878 0.77239 0.1287 0.95332 0.04668 2.0488 
1 879 0.76675 0.12888 0.95505 0.044955 2.1148 
1 880 0.75242 0.13864 0.95385 0.04615 2.3494 
1 881 0.73306 0.13145 0.95776 0.042242 2.2765 
1 882 0.7206 0.14439 0.96523 0.034771 2.6334 
1 883 0.73646 0.15982 0.95561 0.04439 2.7145 
1 884 0.73474 0.15266 0.95335 0.046646 2.6116 
1 885 0.71922 0.14166 0.96895 0.031051 2.5866 
1 886 0.70653 0.13801 0.95028 0.049723 2.2845 
1 887 0.72416 0.14389 0.9439 0.056098 2.3579 
1 888 0.72416 0.14389 0.9439 0.056098 2.3579 
1 889 0.7164 0.1436 0.9502 0.049801 2.4373 
1 890 0.72224 0.14025 0.95421 0.045785 2.4332 
1 891 0.70397 0.13948 0.96924 0.030757 2.3943 
1 892 0.74797 0.15234 0.97508 0.024916 2.9334 
1 893 0.76338 0.15506 0.97309 0.026908 2.8509 
1 894 0.7331 0.15159 0.96919 0.030807 2.8521 
1 895 0.75725 0.14683 0.97488 0.025118 2.8035 
1 896 0.79249 0.16098 0.95973 0.040267 2.2171 
1 897 0.81294 0.15219 0.96707 0.032932 2.0234 
1 898 0.81294 0.15219 0.96707 0.032932 2.0234 
1 899 0.77269 0.15582 0.96133 0.038667 2.4065 
1 900 0.78774 0.14554 0.96238 0.037617 2.2916 
1 901 0.78774 0.14554 0.96238 0.037617 2.2916 
1 902 0.78774 0.14554 0.96238 0.037617 2.2916 
1 903 0.78774 0.14554 0.96238 0.037617 2.2916 
1 904 0.77129 0.13157 0.96358 0.036416 2.2751 
1 905 0.75204 0.13519 0.98059 0.01941 2.604 
1 906 0.75204 0.13519 0.98059 0.01941 2.604 
1 907 0.76644 0.12428 0.96824 0.031756 2.1758 
1 908 0.74337 0.12423 0.984 0.016004 2.1309 
1 909 0.74337 0.12423 0.984 0.016004 2.1309 
1 910 0.7385 0.12515 0.99041 0.0095924 2.0333 
1 911 0.7385 0.12515 0.99041 0.0095924 2.0333 
1 912 0.76741 0.14853 0.9799 0.020105 2.8626 
1 913 0.76741 0.14853 0.9799 0.020105 2.8626 
1 914 0.76741 0.14853 0.9799 0.020105 2.8626 
1 915 0.75174 0.15334 0.9802 0.019796 3.0193 
1 916 0.75855 0.15747 0.97092 0.029075 2.7529 
1 917 0.73518 0.17393 0.95606 0.043938 2.7342 
1 918 0.77201 0.1664 0.96291 0.037089 2.5898 
1 919 0.76442 0.1729 0.96121 0.038788 2.639 
1 920 0.72995 0.17497 0.96084 0.039159 2.8682 
1 921 0.72587 0.17867 0.97391 0.026086 3.1656 
1 922 0.68908 0.16388 0.97173 0.028269 2.905 
