mu_1 sd_1 w_1 mu_2 sd_2 w_2 w_NS
0 5840 0.685626 0.353 0.750566 0.249434 -8.27534
0 5841 0.685626 0.353 0.750566 0.249434 -8.27534
0 5842 0.685626 0.353 0.750566 0.249434 -8.27534
0 5843 0.670243 0.351877 0.746102 0.253898 -8.25426
0 5844 0.670243 0.351877 0.746102 0.253898 -8.25426
0 5845 0.650385 0.347768 0.733266 0.266734 -8.32113
0 5846 0.650385 0.347768 0.733266 0.266734 -8.32113
0 5847 0.641764 0.342609 0.725709 0.274291 -8.35141
0 5848 0.65458 0.3305 0.739567 0.260433 -8.05251
0 5849 0.641994 0.342047 0.735199 0.264801 -8.20139
0 5850 0.641994 0.342047 0.735199 0.264801 -8.20139
0 5851 0.668872 0.351378 0.741409 0.258591 -8.31247
0 5852 0.65249 0.349268 0.746731 0.253269 -8.14277
0 5853 0.636241 0.341052 0.742222 0.257778 -8.06768
0 5854 0.631272 0.343257 0.755025 0.244975 -7.88456
0 5855 0.631272 0.343257 0.755025 0.244975 -7.88456
0 5856 0.632145 0.353373 0.758233 0.241767 -7.94882
0 5857 0.667289 0.357861 0.761409 0.238591 -8.08379
0 5858 0.65227 0.363243 0.756709 0.243291 -8.15097
0 5859 0.65227 0.363243 0.756709 0.243291 -8.15097
0 5860 0.66127 0.353348 0.754943 0.245057 -8.10161
0 5861 0.66127 0.353348 0.754943 0.245057 -8.10161
0 5862 0.640313 0.354078 0.763857 0.236143 -7.89916
0 5863 0.672268 0.357251 0.762149 0.237851 -8.08912
0 5864 0.633828 0.339897 0.772331 0.227669 -7.60698
0 5865 0.641239 0.329183 0.78736 0.21264 -7.3118
0 5866 0.621932 0.321395 0.780809 0.219191 -7.283
0 5867 0.619581 0.322739 0.778218 0.221782 -7.32718
0 5868 0.619581 0.322739 0.778218 0.221782 -7.32718
0 5869 0.590207 0.318331 0.776916 0.223084 -7.28039
0 5870 0.565354 0.308629 0.767949 0.232051 -7.34928
0 5871 0.593266 0.313673 0.763334 0.236666 -7.43251
0 5872 0.572983 0.312599 0.76848 0.23152 -7.36067
0 5873 0.568062 0.303618 0.778312 0.221688 -7.17626
0 5874 0.550336 0.319252 0.775443 0.224557 -7.33712
0 5875 0.539801 0.307929 0.773762 0.226238 -7.31854
0 5876 0.532229 0.322725 0.782309 0.217691 -7.3021
0 5877 0.544802 0.326659 0.778496 0.221504 -7.34986
0 5878 0.541557 0.328623 0.785753 0.214247 -7.27151
0 5879 0.54236 0.335716 0.798844 0.201156 -7.14211
0 5880 0.540183 0.307284 0.82228 0.17772 -6.74386
0 5881 0.540183 0.307284 0.82228 0.17772 -6.74386
0 5882 0.540183 0.307284 0.82228 0.17772 -6.74386
0 5883 0.529118 0.310807 0.821091 0.178909 -6.80008
0 5884 0.551283 0.299662 0.805623 0.194377 -6.86464
0 5885 0.578078 0.305295 0.806247 0.193753 -6.82842
0 5886 0.578078 0.305295 0.806247 0.193753 -6.82842
0 5887 0.574306 0.306437 0.800704 0.199296 -6.905
0 5888 0.595447 0.320847 0.805253 0.194747 -6.93069
0 5889 0.570369 0.321634 0.805714 0.194286 -6.93562
0 5890 0.570369 0.321634 0.805714 0.194286 -6.93562
0 5891 0.56871 0.31264 0.809899 0.190101 -6.8359
0 5892 0.541546 0.298487 0.799198 0.200802 -6.96211
0 5893 0.56949 0.284665 0.78038 0.21962 -7.05242
0 5894 0.586108 0.279142 0.774594 0.225406 -7.07008
0 5895 0.593888 0.262048 0.761827 0.238173 -7.14609
0 5896 0.610342 0.24683 0.7564 0.2436 -7.14132
0 5897 0.619577 0.24563 0.755982 0.244018 -7.13113
0 5898 0.602859 0.241886 0.751111 0.248889 -7.20727
0 5899 0.602859 0.241886 0.751111 0.248889 -7.20727
0 5900 0.578927 0.244374 0.743915 0.256085 -7.3595
0 5901 0.578927 0.244374 0.743915 0.256085 -7.3595
0 5902 0.578927 0.244374 0.743915 0.256085 -7.3595
0 5903 0.586571 0.247275 0.741512 0.258488 -7.37265
0 5904 0.618019 0.246092 0.717572 0.282428 -7.63896
0 5905 0.638343 0.243452 0.726929 0.273071 -7.4939
0 5906 0.636233 0.265255 0.730941 0.269059 -7.55926
0 5907 0.636233 0.265255 0.730941 0.269059 -7.55926
0 5908 0.595334 0.258096 0.729384 0.270616 -7.55176
0 5909 0.594983 0.265456 0.73038 0.26962 -7.57358
0 5910 0.636288 0.261699 0.731578 0.268422 -7.52761
0 5911 0.608287 0.257469 0.748831 0.251169 -7.272
0 5912 0.606388 0.261667 0.743944 0.256056 -7.35686
0 5913 0.606388 0.261667 0.743944 0.256056 -7.35686
0 5914 0.593137 0.250832 0.746314 0.253686 -7.30562
0 5915 0.595827 0.234999 0.741621 0.258379 -7.32761
0 5916 0.598475 0.25421 0.746209 0.253791 -7.30734
0 5917 0.605036 0.258559 0.736062 0.263938 -7.44967
0 5918 0.564966 0.267262 0.745387 0.254613 -7.44423
0 5919 0.573104 0.262952 0.749552 0.250448 -7.35067
0 5920 0.586783 0.250934 0.757054 0.242946 -7.18879
0 5921 0.588982 0.24959 0.743466 0.256534 -7.34783
0 5922 0.623255 0.244097 0.742908 0.257092 -7.28728
0 5923 0.61613 0.25251 0.748112 0.251888 -7.25275
0 5924 0.572138 0.266067 0.751412 0.248588 -7.34131
0 5925 0.595588 0.269654 0.755923 0.244077 -7.24953
0 5926 0.608121 0.266538 0.771052 0.228948 -7.03006
0 5927 0.614835 0.25553 0.776416 0.223584 -6.92334
0 5928 0.60215 0.271021 0.782808 0.217192 -6.9144
0 5929 0.588547 0.298514 0.792098 0.207902 -6.92084
0 5930 0.620514 0.287535 0.782775 0.217225 -6.99417
0 5931 0.619 0.297583 0.776981 0.223019 -7.13668
0 5932 0.63302 0.287769 0.782398 0.217602 -7.01164
0 5933 0.605094 0.291578 0.771751 0.228249 -7.15846
0 5934 0.605094 0.291578 0.771751 0.228249 -7.15846
0 5935 0.565541 0.268893 0.759048 0.240952 -7.27296
0 5936 0.537734 0.284007 0.74863 0.25137 -7.55521
0 5937 0.536262 0.279971 0.758239 0.241761 -7.42009
0 5938 0.536262 0.279971 0.758239 0.241761 -7.42009
0 5939 0.554011 0.269376 0.774653 0.225347 -7.12617
0 5940 0.582937 0.277815 0.769046 0.230954 -7.13903
0 5941 0.613674 0.284232 0.766234 0.233766 -7.18395
0 5942 0.630397 0.284012 0.769754 0.230246 -7.14596
0 5943 0.666205 0.284388 0.772238 0.227762 -7.19362
0 5944 0.660244 0.274338 0.762477 0.237523 -7.22944
0 5945 0.660244 0.274338 0.762477 0.237523 -7.22944
0 5946 0.63867 0.278827 0.768631 0.231369 -7.13494
0 5947 0.582256 0.280592 0.766672 0.233328 -7.1829
0 5948 0.573268 0.280637 0.758697 0.241303 -7.30351
0 5949 0.56544 0.275952 0.764193 0.235807 -7.23261
0 5950 0.610668 0.283105 0.771937 0.228063 -7.10285
0 5951 0.629561 0.303411 0.775616 0.224384 -7.21356
0 5952 0.609136 0.310553 0.763016 0.236984 -7.41966
0 5953 0.628395 0.317785 0.764346 0.235654 -7.4918
0 5954 0.678983 0.305662 0.763327 0.236673 -7.54826
0 5955 0.689738 0.29941 0.76426 0.23574 -7.52347
0 5956 0.695228 0.303299 0.766759 0.233241 -7.55821
0 5957 0.710966 0.320092 0.773498 0.226502 -7.72392
0 5958 0.710966 0.320092 0.773498 0.226502 -7.72392
0 5959 0.7099 0.307329 0.779697 0.220303 -7.50399
0 5960 0.720963 0.298076 0.785133 0.214867 -7.408
0 5961 0.679816 0.285762 0.77988 0.22012 -7.15171
0 5962 0.675754 0.282033 0.790397 0.209603 -6.97218
0 5963 0.664554 0.278372 0.810056 0.189944 -6.68309
0 5964 0.634358 0.272265 0.804993 0.195007 -6.65571
0 5965 0.634358 0.272265 0.804993 0.195007 -6.65571
0 5966 0.620536 0.263244 0.807486 0.192514 -6.60097
0 5967 0.564384 0.257416 0.810537 0.189463 -6.72589
0 5968 0.592064 0.260782 0.805261 0.194739 -6.66958
0 5969 0.602775 0.245016 0.801702 0.198298 -6.67298
0 5970 0.587216 0.24647 0.803113 0.196887 -6.70656
0 5971 0.605174 0.262511 0.806583 0.193417 -6.6292
0 5972 0.592086 0.270676 0.808646 0.191354 -6.65169
0 5973 0.585736 0.258938 0.815463 0.184537 -6.59355
0 5974 0.585736 0.258938 0.815463 0.184537 -6.59355
0 5975 0.550259 0.265854 0.817885 0.182115 -6.72244
0 5976 0.562843 0.270651 0.819587 0.180413 -6.64612
0 5977 0.562843 0.270651 0.819587 0.180413 -6.64612
0 5978 0.57838 0.274349 0.815698 0.184302 -6.6264
0 5979 0.5599 0.254546 0.806644 0.193356 -6.78365
0 5980 0.55313 0.259827 0.814545 0.185455 -6.74526
0 5981 0.55313 0.259827 0.814545 0.185455 -6.74526
0 5982 0.558639 0.25712 0.811996 0.188004 -6.74254
0 5983 0.528632 0.268928 0.80842 0.19158 -6.90828
0 5984 0.521791 0.2599 0.834084 0.165916 -6.82578
0 5985 0.535348 0.247854 0.838528 0.161472 -6.7942
0 5986 0.520233 0.251611 0.844353 0.155647 -6.87309
0 5987 0.539714 0.244803 0.842158 0.157842 -6.77763
0 5988 0.565464 0.217951 0.828698 0.171302 -6.85652
0 5989 0.539552 0.204349 0.827953 0.172047 -7.26213
0 5990 0.551487 0.208157 0.833146 0.166854 -7.09647
0 5991 0.551487 0.208157 0.833146 0.166854 -7.09647
0 5992 0.589797 0.210265 0.829806 0.170194 -6.75337
0 5993 0.572492 0.215533 0.83553 0.16447 -6.81924
0 5994 0.570119 0.212802 0.844629 0.155371 -6.87735
0 5995 0.550011 0.234994 0.847829 0.152171 -6.78352
0 5996 0.568007 0.234284 0.848237 0.151763 -6.65355
0 5997 0.594973 0.229801 0.854616 0.145384 -6.5033
0 5998 0.613093 0.214008 0.854648 0.145352 -6.54235
0 5999 0.613093 0.214008 0.854648 0.145352 -6.54235
0 6000 0.613093 0.214008 0.854648 0.145352 -6.54235
0 6001 0.640611 0.208416 0.837269 0.162731 -6.47014
0 6002 0.630062 0.210926 0.842933 0.157067 -6.48284
0 6003 0.594945 0.208553 0.82518 0.17482 -6.74568
0 6004 0.582007 0.198894 0.837393 0.162607 -6.9564
0 6005 0.543904 0.211214 0.830814 0.169186 -7.12469
0 6006 0.542908 0.203445 0.836388 0.163612 -7.26071
0 6007 0.542908 0.203445 0.836388 0.163612 -7.26071
0 6008 0.547583 0.216152 0.83957 0.16043 -7.03215
0 6009 0.542609 0.217247 0.845507 0.154493 -7.07838
0 6010 0.568438 0.21623 0.839574 0.160426 -6.8436
0 6011 0.537912 0.232339 0.845254 0.154746 -6.91804
0 6012 0.553478 0.238693 0.843932 0.156068 -6.72177
0 6013 0.574522 0.24604 0.849032 0.150968 -6.50895
0 6014 0.5562 0.253214 0.853085 0.146915 -6.5705
0 6015 0.565476 0.242496 0.854858 0.145142 -6.58831
0 6016 0.565476 0.242496 0.854858 0.145142 -6.58831
0 6017 0.587563 0.243512 0.847537 0.152463 -6.45825
0 6018 0.613455 0.255397 0.857233 0.142767 -6.26163
0 6019 0.594634 0.278806 0.847254 0.152746 -6.33719
0 6020 0.617733 0.28204 0.857319 0.142681 -6.23407
0 6021 0.612659 0.291333 0.864845 0.135155 -6.2094
0 6022 0.602631 0.286669 0.86236 0.13764 -6.23452
0 6023 0.602631 0.286669 0.86236 0.13764 -6.23452
0 6024 0.612761 0.287207 0.846943 0.153057 -6.323
0 6025 0.608635 0.299633 0.841339 0.158661 -6.41621
0 6026 0.624543 0.281856 0.834556 0.165444 -6.40159
0 6027 0.633158 0.29262 0.848923 0.151077 -6.32376
0 6028 0.628491 0.304237 0.853084 0.146916 -6.34015
0 6029 0.636127 0.301183 0.857258 0.142742 -6.297
0 6030 0.65091 0.297258 0.866429 0.133571 -6.22849
0 6031 0.665255 0.312632 0.869557 0.130443 -6.32334
0 6032 0.69823 0.328338 0.866656 0.133344 -6.61106
0 6033 0.711351 0.335607 0.855412 0.144588 -6.87053
0 6034 0.691656 0.329513 0.839038 0.160962 -6.87701
0 6035 0.703865 0.34814 0.863894 0.136106 -6.85614
0 6036 0.687666 0.368147 0.872287 0.127713 -6.87
0 6037 0.698198 0.34529 0.878546 0.121454 -6.64925
0 6038 0.647279 0.338511 0.881189 0.118811 -6.3529
0 6039 0.606777 0.350745 0.8726 0.1274 -6.42335
0 6040 0.606777 0.350745 0.8726 0.1274 -6.42335
0 6041 0.61825 0.375898 0.873845 0.126155 -6.63062
0 6042 0.61825 0.375898 0.873845 0.126155 -6.63062
0 6043 0.607852 0.378695 0.882793 0.117207 -6.53824
0 6044 0.570186 0.376186 0.897722 0.102278 -6.34239
0 6045 0.570186 0.376186 0.897722 0.102278 -6.34239
0 6046 0.57809 0.369386 0.905409 0.0945913 -6.26422
0 6047 0.592152 0.381935 0.91642 0.0835802 -6.27871
0 6048 0.592152 0.381935 0.91642 0.0835802 -6.27871
0 6049 0.579537 0.371325 0.921069 0.0789311 -6.20673
0 6050 0.61276 0.357624 0.910166 0.0898342 -6.20994
0 6051 0.580583 0.357326 0.909331 0.0906686 -6.1978
0 6052 0.58365 0.34772 0.921781 0.0782195 -6.14858
0 6053 0.58365 0.34772 0.921781 0.0782195 -6.14858
0 6054 0.574899 0.350534 0.903864 0.0961362 -6.20113
0 6055 0.602127 0.349076 0.927854 0.0721463 -6.13519
0 6056 0.602127 0.349076 0.927854 0.0721463 -6.13519
0 6057 0.642812 0.342729 0.932886 0.0671142 -6.1315
0 6058 0.610166 0.335063 0.912753 0.0872466 -6.11591
0 6059 0.621764 0.328369 0.896452 0.103548 -6.15252
0 6060 0.621764 0.328369 0.896452 0.103548 -6.15252
0 6061 0.612963 0.32562 0.887582 0.112418 -6.18242
0 6062 0.610517 0.340657 0.875318 0.124682 -6.34152
0 6063 0.585338 0.345911 0.84827 0.15173 -6.60509
0 6064 0.581129 0.349094 0.853661 0.146339 -6.56829
0 6065 0.581129 0.349094 0.853661 0.146339 -6.56829
0 6066 0.55577 0.355827 0.856082 0.143918 -6.58449
0 6067 0.621783 0.35554 0.85643 0.14357 -6.64941
0 6068 0.602378 0.353655 0.860298 0.139702 -6.55398
0 6069 0.602191 0.354155 0.859175 0.140825 -6.5688
0 6070 0.560522 0.358366 0.858856 0.141144 -6.57099
0 6071 0.528278 0.347304 0.852484 0.147516 -6.60903
0 6072 0.523921 0.360098 0.836704 0.163296 -6.84631
0 6073 0.534583 0.367745 0.843347 0.156653 -6.80507
0 6074 0.51871 0.345421 0.842997 0.157003 -6.71553
0 6075 0.51565 0.345072 0.83769 0.16231 -6.77683
0 6076 0.480462 0.36162 0.851483 0.148517 -6.78065
0 6077 0.497769 0.371233 0.836547 0.163453 -6.94932
0 6078 0.497769 0.371233 0.836547 0.163453 -6.94932
0 6079 0.524627 0.369832 0.821515 0.178485 -7.09475
0 6080 0.524627 0.369832 0.821515 0.178485 -7.09475
0 6081 0.511004 0.367926 0.81324 0.18676 -7.20458
0 6082 0.505306 0.374171 0.808913 0.191087 -7.31408
0 6083 0.534486 0.385815 0.80322 0.19678 -7.46849
0 6084 0.516094 0.380318 0.816502 0.183498 -7.24332
0 6085 0.509222 0.40159 0.823584 0.176416 -7.31382
0 6086 0.479417 0.414839 0.831512 0.168488 -7.3141
0 6087 0.479417 0.414839 0.831512 0.168488 -7.3141
0 6088 0.463715 0.405723 0.836422 0.163578 -7.20124
0 6089 0.454617 0.42124 0.838306 0.161694 -7.28693
0 6090 0.469838 0.42238 0.829483 0.170517 -7.40565
0 6091 0.454821 0.415765 0.821329 0.178671 -7.49169
0 6092 0.448845 0.41671 0.81258 0.18742 -7.63536
0 6093 0.474442 0.417288 0.801202 0.198798 -7.78273
0 6094 0.448962 0.412937 0.796519 0.203481 -7.85515
0 6095 0.480184 0.404837 0.790366 0.209634 -7.84322
0 6096 0.506269 0.407203 0.789552 0.210448 -7.85785
0 6097 0.498826 0.40853 0.799409 0.200591 -7.72541
0 6098 0.528055 0.41903 0.806476 0.193524 -7.71701
0 6099 0.515324 0.419358 0.807683 0.192317 -7.69838
0 6100 0.535821 0.429833 0.800839 0.199161 -7.92095
0 6101 0.540084 0.428672 0.796195 0.203805 -7.98613
0 6102 0.532812 0.438401 0.797091 0.202909 -8.0622
0 6103 0.515657 0.443287 0.805395 0.194605 -7.96271
0 6104 0.515657 0.443287 0.805395 0.194605 -7.96271
0 6105 0.520762 0.453117 0.802817 0.197183 -8.10688
0 6106 0.516871 0.474315 0.825642 0.174358 -7.96229
0 6107 0.511783 0.479691 0.818579 0.181421 -8.12085
0 6108 0.493881 0.476718 0.815113 0.184887 -8.11633
0 6109 0.48167 0.472865 0.827106 0.172894 -7.87561
0 6110 0.508513 0.477316 0.811609 0.188391 -8.19498
0 6111 0.500706 0.469052 0.804314 0.195686 -8.2195
0 6112 0.489187 0.469821 0.808011 0.191989 -8.15143
0 6113 0.462042 0.462928 0.804154 0.195846 -8.13601
0 6114 0.439608 0.467274 0.801485 0.198515 -8.22413
0 6115 0.443303 0.446994 0.799005 0.200995 -8.08782
0 6116 0.443303 0.446994 0.799005 0.200995 -8.08782
0 6117 0.440976 0.450024 0.784068 0.215932 -8.35877
0 6118 0.463184 0.450375 0.783334 0.216666 -8.36034
0 6119 0.480472 0.448191 0.781022 0.218978 -8.37279
0 6120 0.46608 0.44663 0.7879 0.2121 -8.24959
0 6121 0.453004 0.44586 0.792888 0.207112 -8.17051
0 6122 0.459487 0.452599 0.798941 0.201059 -8.12725
0 6123 0.444065 0.455102 0.81001 0.18999 -7.9769
0 6124 0.46217 0.45 0.805332 0.194668 -8.00174
0 6125 0.473472 0.446282 0.803227 0.196773 -8.0002
0 6126 0.476171 0.457207 0.791799 0.208201 -8.282
0 6127 0.515096 0.458128 0.799113 0.200887 -8.20835
0 6128 0.497683 0.455617 0.796146 0.203854 -8.2125
0 6129 0.508283 0.450448 0.802591 0.197409 -8.06963
0 6130 0.519534 0.451233 0.81781 0.18219 -7.85716
0 6131 0.516202 0.446731 0.81983 0.18017 -7.77817
0 6132 0.517667 0.448946 0.822559 0.177441 -7.76075
0 6133 0.504614 0.446551 0.806479 0.193521 -7.96753
0 6134 0.492484 0.436376 0.818968 0.181032 -7.67165
0 6135 0.492484 0.436376 0.818968 0.181032 -7.67165
0 6136 0.503283 0.448064 0.802262 0.197738 -8.04641
0 6137 0.492886 0.460155 0.808481 0.191519 -8.05488
0 6138 0.500858 0.470807 0.815915 0.184085 -8.09247
0 6139 0.43206 0.48706 0.813806 0.186194 -8.19613
0 6140 0.441522 0.487032 0.821792 0.178208 -8.06735
0 6141 0.44545 0.496838 0.83222 0.16778 -7.99158
0 6142 0.421203 0.501744 0.827105 0.172895 -8.10728
0 6143 0.38403 0.509014 0.833989 0.166011 -8.09924
0 6144 0.360591 0.510198 0.810148 0.189852 -8.49314
0 6145 0.353599 0.508078 0.808676 0.191324 -8.51138
0 6146 0.354768 0.506763 0.816659 0.183341 -8.36132
0 6147 0.354768 0.506763 0.816659 0.183341 -8.36132
0 6148 0.368336 0.515553 0.824741 0.175259 -8.31457
0 6149 0.368336 0.515553 0.824741 0.175259 -8.31457
0 6150 0.36749 0.528681 0.817285 0.182715 -8.51147
0 6151 0.381877 0.529409 0.824903 0.175097 -8.38286
0 6152 0.372835 0.52856 0.818604 0.181396 -8.48586
0 6153 0.410429 0.538077 0.812604 0.187396 -8.6735
0 6154 0.418253 0.531245 0.817524 0.182476 -8.53155
0 6155 0.387202 0.52748 0.810024 0.189976 -8.62014
0 6156 0.383662 0.494233 0.796845 0.203155 -8.57055
0 6157 0.413832 0.524126 0.81052 0.18948 -8.58232
0 6158 0.393192 0.530302 0.818777 0.181223 -8.49496
0 6159 0.393192 0.530302 0.818777 0.181223 -8.49496
0 6160 0.394961 0.524706 0.816875 0.183125 -8.47779
0 6161 0.373187 0.518702 0.811794 0.188206 -8.52152
0 6162 0.381122 0.525685 0.821383 0.178617 -8.4112
0 6163 0.381122 0.525685 0.821383 0.178617 -8.4112
0 6164 0.401418 0.517672 0.806082 0.193918 -8.59925
0 6165 0.400844 0.511598 0.802149 0.197851 -8.61272
0 6166 0.411535 0.513102 0.805754 0.194246 -8.56314
0 6167 0.392553 0.513573 0.802159 0.197841 -8.63348
0 6168 0.372401 0.506613 0.808417 0.191583 -8.48214
0 6169 0.344063 0.515288 0.803232 0.196768 -8.67535
0 6170 0.356602 0.519653 0.807154 0.192846 -8.62442
0 6171 0.347448 0.523474 0.794971 0.205029 -8.88011
0 6172 0.332177 0.542017 0.77576 0.22424 -9.38985
0 6173 0.345449 0.557061 0.779101 0.220899 -9.43725
0 6174 0.358863 0.581096 0.794444 0.205556 -9.36511
0 6175 0.341752 0.589331 0.795547 0.204453 -9.41877
0 6176 0.356508 0.588752 0.794691 0.205309 -9.4275
0 6177 0.361632 0.594856 0.794249 0.205751 -9.48995
0 6178 0.361632 0.594856 0.794249 0.205751 -9.48995
0 6179 0.353202 0.601893 0.798138 0.201862 -9.48185
0 6180 0.329799 0.605547 0.807416 0.192584 -9.3462
0 6181 0.349469 0.602335 0.816959 0.183041 -9.1521
0 6182 0.357553 0.60105 0.812083 0.187917 -9.23009
0 6183 0.351139 0.610191 0.807504 0.192496 -9.38908
0 6184 0.3333 0.604745 0.812813 0.187187 -9.24286
0 6185 0.350541 0.59617 0.813916 0.186084 -9.15323
0 6186 0.326618 0.591943 0.801288 0.198712 -9.34182
0 6187 0.305117 0.58425 0.789153 0.210847 -9.51293
0 6188 0.329246 0.587134 0.767568 0.232432 -9.90556
0 6189 0.306523 0.589589 0.759313 0.240687 -10.0951
0 6190 0.326653 0.585641 0.757488 0.242512 -10.0752
0 6191 0.334324 0.592196 0.760988 0.239012 -10.0609
0 6192 0.304541 0.593171 0.738367 0.261633 -10.5006
0 6193 0.303625 0.576094 0.742961 0.257039 -10.2894
0 6194 0.292456 0.569019 0.749016 0.250984 -10.1462
0 6195 0.270725 0.579735 0.753183 0.246817 -10.1898
0 6196 0.281797 0.564862 0.739348 0.260652 -10.3138
0 6197 0.283737 0.531324 0.73597 0.26403 -10.1416
0 6198 0.322859 0.536155 0.743806 0.256194 -9.93662
0 6199 0.342242 0.537214 0.761952 0.238048 -9.58549
0 6200 0.342242 0.537214 0.761952 0.238048 -9.58549
0 6201 0.33024 0.520404 0.749673 0.250327 -9.69751
0 6202 0.33024 0.520404 0.749673 0.250327 -9.69751
0 6203 0.327148 0.527568 0.757674 0.242326 -9.613
0 6204 0.313936 0.538339 0.75451 0.24549 -9.77783
0 6205 0.313936 0.538339 0.75451 0.24549 -9.77783
0 6206 0.335205 0.523259 0.747298 0.252702 -9.75087
0 6207 0.30354 0.517874 0.751245 0.248755 -9.71571
0 6208 0.308177 0.522164 0.75821 0.24179 -9.60699
0 6209 0.280417 0.514328 0.746267 0.253733 -9.85427
0 6210 0.284991 0.526192 0.734749 0.265251 -10.127
0 6211 0.284991 0.526192 0.734749 0.265251 -10.127
0 6212 0.284221 0.52844 0.72823 0.27177 -10.2623
0 6213 0.282705 0.532848 0.732561 0.267439 -10.2167
0 6214 0.288211 0.528027 0.739701 0.260299 -10.0386
0 6215 0.289047 0.530277 0.738277 0.261723 -10.0769
0 6216 0.299177 0.540151 0.736453 0.263547 -10.1514
0 6217 0.301682 0.524289 0.754189 0.245811 -9.71153
0 6218 0.302352 0.530079 0.748052 0.251948 -9.86174
0 6219 0.323857 0.539776 0.750894 0.249106 -9.83453
0 6220 0.338917 0.551036 0.758715 0.241285 -9.78301
0 6221 0.363452 0.545081 0.75712 0.24288 -9.71125
0 6222 0.37161 0.549395 0.757928 0.242072 -9.72721
0 6223 0.383105 0.533409 0.743553 0.256447 -9.83087
0 6224 0.383105 0.533409 0.743553 0.256447 -9.83087
0 6225 0.360922 0.531757 0.755563 0.244437 -9.62921
0 6226 0.386806 0.524506 0.743272 0.256728 -9.75554
0 6227 0.3904 0.520993 0.757628 0.242372 -9.47115
0 6228 0.371535 0.509238 0.76189 0.23811 -9.31781
0 6229 0.34459 0.502699 0.760434 0.239566 -9.34069
0 6230 0.332807 0.494773 0.749183 0.250817 -9.5142
0 6231 0.325779 0.495173 0.741295 0.258705 -9.67895
0 6232 0.344269 0.485354 0.745194 0.254806 -9.48802
0 6233 0.339443 0.476002 0.740952 0.259048 -9.51317
0 6234 0.357187 0.470634 0.742474 0.257526 -9.39602
0 6235 0.326081 0.499358 0.740689 0.259311 -9.71747
0 6236 0.321237 0.496336 0.752195 0.247805 -9.50277
0 6237 0.324519 0.499942 0.761532 0.238468 -9.34981
0 6238 0.311845 0.495542 0.748017 0.251983 -9.60183
0 6239 0.319598 0.508464 0.747156 0.252844 -9.68201
0 6240 0.319542 0.498545 0.750638 0.249362 -9.55162
0 6241 0.311975 0.491526 0.745351 0.254649 -9.62448
0 6242 0.311975 0.491526 0.745351 0.254649 -9.62448
0 6243 0.309767 0.489814 0.753565 0.246435 -9.47124
0 6244 0.355626 0.490666 0.740642 0.259358 -9.5788
0 6245 0.344878 0.494089 0.742742 0.257258 -9.59311
0 6246 0.344878 0.494089 0.742742 0.257258 -9.59311
0 6247 0.337995 0.472008 0.751602 0.248398 -9.30196
0 6248 0.352231 0.456697 0.743062 0.256938 -9.30692
0 6249 0.336524 0.458205 0.738784 0.261216 -9.44702
0 6250 0.341322 0.452338 0.740166 0.259834 -9.36846
0 6251 0.389228 0.461894 0.747113 0.252887 -9.16761
0 6252 0.387102 0.448341 0.73424 0.26576 -9.29449
0 6253 0.417554 0.436424 0.738463 0.261537 -9.05358
0 6254 0.406248 0.438083 0.742894 0.257106 -9.0179
0 6255 0.381639 0.448115 0.758486 0.241514 -8.88636
0 6256 0.418568 0.436374 0.767911 0.232089 -8.55112
0 6257 0.426873 0.446952 0.774433 0.225567 -8.51075
0 6258 0.454089 0.435941 0.770704 0.229296 -8.44689
0 6259 0.454089 0.435941 0.770704 0.229296 -8.44689
0 6260 0.411945 0.441567 0.774528 0.225472 -8.49369
0 6261 0.411945 0.441567 0.774528 0.225472 -8.49369
0 6262 0.422242 0.428016 0.783958 0.216042 -8.2139
0 6263 0.422242 0.428016 0.783958 0.216042 -8.2139
0 6264 0.450712 0.415344 0.78901 0.21099 -7.98668
0 6265 0.438063 0.416353 0.788564 0.211436 -8.02443
0 6266 0.41296 0.41327 0.790146 0.209854 -8.04098
0 6267 0.397866 0.411578 0.804736 0.195264 -7.84871
